Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code,Recently Sold For
2574,1995,Dodge,Ram 1500,N/A,13672,13756,Used,Individual Seller,86246,7904
2575,2002,Subaru,Outback,N/A,36485,10257,Used,Individual Seller,43860,6131
2576,2013,Acura,TL,luxury,69176,10414,Used,Individual Seller,70243,17331
2577,2002,Audi,Q7,N/A,96709,6507,Used,Individual Seller,29416,12887
2578,2022,Volvo,XC90,luxury,94,44471,New,Dealership,66932,21742
2579,2008,Kia,Rio,luxury,50772,25412,Used,Dealership,81961,19907
2580,2002,Chrysler,300,N/A,117425,13764,Used,Dealership,41648,8343
2581,2005,GMC,Sierra,N/A,49384,8854,Used,Individual Seller,55882,12337
2582,2014,Honda,Pilot,base,102566,13564,Used,Dealership,57513,11145
2583,2014,Volvo,XC90,sport,14007,29174,Used,Individual Seller,94828,9919
2584,2008,Buick,Regal,base,29269,23967,Used,Individual Seller,13793,5448
2585,2015,Toyota,Avalon,base,92854,19972,Used,Dealership,24331,15955
2586,2010,Lincoln,Navigator,luxury,50741,10502,Used,Dealership,43286,12494
2587,2023,Volkswagen,Passat,base,70,32350,New,Dealership,19713,21721
2588,2007,Buick,LaCrosse,base,60495,12692,Used,Individual Seller,32515,6727
2589,2017,Mercedes,GLE,sport,25372,12690,Used,Individual Seller,75245,24013
2590,1997,Nissan,Altima,N/A,91447,18655,Used,Dealership,59597,10272
2591,2009,Acura,TL,base,28704,20615,Used,Dealership,75665,18013
2592,2021,Lexus,ES,sport,32536,19190,Certified,Dealership,28362,20951
2593,2014,Jeep,Wrangler,luxury,117286,7117,Used,Dealership,72672,17205
2594,1998,Chevrolet,Equinox,N/A,137620,8367,Used,Dealership,91427,17995
2595,2023,Chevrolet,Impala,base,10,42044,New,Dealership,39549,20698
2596,2023,Acura,Integra,base,58,44306,New,Dealership,35174,26106
2597,2022,Honda,HR-V,base,80,41731,New,Dealership,73430,41562
2598,2009,Nissan,Maxima,base,131547,6185,Used,Individual Seller,86131,6119
2599,2011,Nissan,Rogue,base,111951,8323,Used,Dealership,26147,11402
2600,2021,Toyota,4Runner,sport,34686,23503,Certified,Dealership,20011,28930
2601,2020,Honda,Accord,base,27049,13857,Certified,Dealership,95177,27928
2602,1996,BMW,X3,N/A,49149,17149,Used,Individual Seller,83205,15642
2603,1998,Nissan,Rogue,N/A,93703,10036,Used,Dealership,36281,20669
2604,2009,Chrysler,Town & Country,sport,82337,17453,Used,Individual Seller,90736,12020
2605,2019,Nissan,Altima,sport,28427,10161,Certified,Dealership,88291,19462
2606,1997,Chrysler,Town & Country,N/A,116400,6311,Used,Individual Seller,16231,11559
2607,2019,Mercedes,E-Class,sport,20074,23754,Certified,Dealership,99211,12399
2608,2012,Honda,CR-V,base,27085,27006,Used,Dealership,45061,16262
2609,1997,Hyundai,Sonata,N/A,14997,14791,Used,Dealership,31310,8918
2610,2005,Nissan,Maxima,N/A,106770,6105,Used,Individual Seller,69026,26721
2611,2015,Audi,A3,base,89693,19681,Used,Dealership,12251,20288
2612,2008,Nissan,Rogue,sport,34055,23768,Used,Dealership,48985,17135
2613,2014,Volvo,S60,base,91838,11446,Used,Dealership,62660,6611
2614,2008,GMC,Yukon,base,86789,17459,Used,Individual Seller,93118,18290
2615,1996,GMC,Envoy,N/A,144323,6912,Used,Dealership,14433,13975
2616,2016,Toyota,Highlander,base,87284,6041,Used,Individual Seller,74958,18791
2617,2020,Volvo,S60,base,31150,13786,Certified,Dealership,79513,30578
2618,2003,Buick,Regal,N/A,144676,13517,Used,Individual Seller,38512,13301
2619,2002,Buick,Regal,N/A,83823,7991,Used,Dealership,61014,16694
2620,2014,Lincoln,Navigator,sport,140090,17544,Used,Dealership,71984,13147
2621,2019,Honda,CR-V,sport,16181,21040,Certified,Dealership,74341,24925
2622,2017,Mercedes,S-Class,base,106063,10408,Used,Individual Seller,67604,8533
2623,2005,BMW,5 Series,N/A,130949,5275,Used,Individual Seller,57244,20217
2624,2019,Acura,Integra,base,18600,27463,Certified,Dealership,52973,22845
2625,2007,BMW,5 Series,luxury,41285,13708,Used,Individual Seller,33846,29285
2626,2011,Mazda,3,luxury,71458,18834,Used,Dealership,67026,17543
2627,2020,Subaru,WRX,sport,16181,28121,Certified,Dealership,10116,22015
2628,2019,Acura,TL,base,10413,17685,Certified,Dealership,17759,16540
2629,2016,Audi,A4,base,130853,8020,Used,Individual Seller,11426,12445
2630,2003,Nissan,Rogue,N/A,11420,34253,Used,Individual Seller,92967,14060
2631,2013,Lexus,GS350,sport,128401,13955,Used,Dealership,45095,14869
2632,2002,Toyota,Tacoma,N/A,18738,31787,Used,Individual Seller,16333,27638
2633,2000,Acura,Integra,N/A,100993,7760,Used,Dealership,52261,8150
2634,2012,Buick,LaCrosse,base,111988,13173,Used,Dealership,31569,27265
2635,2007,Chrysler,300,base,13567,25059,Used,Dealership,77052,7393
2636,2002,Chrysler,300,N/A,141522,7816,Used,Dealership,91250,8343
2637,2007,Subaru,Outback,sport,26908,11332,Used,Individual Seller,30489,30693
2638,1997,Ford,Ranger,N/A,126166,18814,Used,Dealership,56303,13563
2639,1999,Hyundai,Santa Fe,N/A,44125,24094,Used,Dealership,37482,15924
2640,1996,Nissan,Altima,N/A,44763,31379,Used,Dealership,70217,8261
2641,1998,Mercedes,GLE,N/A,63806,10235,Used,Dealership,61701,10929
2642,2001,Acura,Integra,N/A,71259,14380,Used,Individual Seller,63332,27256
2643,2015,Lincoln,Navigator,base,105621,6058,Used,Dealership,90070,9353
2644,2005,Acura,TL,N/A,13927,15564,Used,Individual Seller,67016,15068
2645,2002,Mercedes,GLA,N/A,78369,12631,Used,Individual Seller,96939,11458
2646,2020,Ford,Taurus,base,25772,24982,Certified,Dealership,23608,29591
2647,2001,Acura,TL,N/A,90635,9123,Used,Individual Seller,40066,34084
2648,2008,Honda,HR-V,base,141095,7058,Used,Individual Seller,89954,11205
2649,2021,Kia,Forte,base,11623,15953,Certified,Dealership,95524,25707
2650,2018,Dodge,Durango,luxury,32946,18333,Certified,Dealership,67475,18117
2651,2002,Honda,Accord,N/A,86740,10660,Used,Dealership,87560,30508
2652,2017,Subaru,Outback,base,27161,23544,Used,Dealership,23441,17511
2653,2009,Ford,Ranger,base,78875,5249,Used,Individual Seller,59461,10919
2654,2018,Ford,Taurus,sport,28482,18456,Certified,Dealership,55822,17946
2655,1999,Nissan,Murano,N/A,139888,18884,Used,Dealership,60668,9282
2656,2014,Kia,Sorento,luxury,129942,9955,Used,Individual Seller,67433,13614
2657,2021,Acura,Integra,base,26670,21166,Certified,Dealership,17750,22948
2658,2016,Ford,Escape,base,98074,6711,Used,Individual Seller,12215,13505
2659,2017,Volvo,XC90,sport,18446,16441,Used,Dealership,59935,23096
2660,2019,Lexus,GS350,base,13405,16415,Certified,Dealership,66955,18365
2661,2014,Toyota,RAV4,sport,15173,25467,Used,Dealership,81179,16445
2662,2017,Lexus,GS350,base,114722,16993,Used,Individual Seller,74324,27141
2663,2010,Volvo,S70,sport,141400,7472,Used,Dealership,12697,15133
2664,2021,Subaru,WRX,base,21109,24835,Certified,Dealership,41843,22896
2665,2010,Volvo,XC90,luxury,21232,30315,Used,Dealership,36848,16554
2666,2023,BMW,X5,sport,64,32700,New,Dealership,42282,40466
2667,2023,Nissan,Frontier,base,62,41439,New,Dealership,84614,47640
2668,2003,Toyota,Highlander,N/A,105762,7884,Used,Dealership,84539,15358
2669,2022,BMW,X3,base,54,40217,New,Dealership,71973,49507
2670,2007,Lexus,ES300,base,134395,10991,Used,Dealership,13854,19532
2671,2005,Dodge,Charger,N/A,81974,9513,Used,Dealership,15440,33775
2672,2007,BMW,X3,sport,110895,14665,Used,Individual Seller,84607,7879
2673,2003,Subaru,Forester,N/A,54168,14442,Used,Dealership,74018,19583
2674,2012,Chrysler,300,base,64154,18605,Used,Individual Seller,44933,15884
2675,2023,BMW,5 Series,sport,62,35066,New,Dealership,55493,25893
2676,2008,Audi,A4,base,71473,7620,Used,Individual Seller,23344,6456
2677,2011,Lincoln,Navigator,luxury,114666,5170,Used,Individual Seller,76401,10199
2678,2013,Volvo,XC90,luxury,62141,18011,Used,Dealership,63928,21020
2679,2014,Honda,Pilot,base,106775,11275,Used,Dealership,94048,11145
2680,2016,Audi,Q5,base,12991,21468,Used,Individual Seller,58871,9060
2681,2014,Dodge,Ram 1500,base,118945,8747,Used,Dealership,25095,16096
2682,2013,Volkswagen,Passat,base,79958,11148,Used,Individual Seller,23727,10067
2683,2023,Lincoln,Navigator,sport,55,21214,New,Dealership,87004,47645
2684,2007,Lincoln,Navigator,base,10798,13393,Used,Dealership,55521,5806
2685,2002,Nissan,Maxima,N/A,111874,7665,Used,Dealership,76051,9560
2686,2019,Dodge,Charger,base,8672,16097,Certified,Dealership,51933,17471
2687,2015,Mercedes,GLE,base,100820,14521,Used,Individual Seller,64237,8548
2688,2005,Audi,A3,N/A,37615,18579,Used,Individual Seller,66423,12815
2689,1999,Ford,Explorer,N/A,42408,18840,Used,Individual Seller,58767,16465
2690,2003,Acura,Integra,N/A,88046,9002,Used,Individual Seller,48899,23983
2691,2002,Mazda,MX5,N/A,108888,7652,Used,Dealership,25097,15111
2692,2007,Audi,A6,base,87528,18240,Used,Dealership,97885,18929
2693,2001,Audi,A4,N/A,66214,14825,Used,Dealership,62272,10084
2694,2023,Nissan,Pathfinder,sport,52,28890,New,Dealership,86883,32805
2695,2002,Lexus,GS,N/A,105136,14361,Used,Individual Seller,94249,14795
2696,1999,Buick,Regal,N/A,101771,13562,Used,Dealership,50058,9134
2697,2015,Mercedes,GLA,base,103664,6648,Used,Dealership,64579,36984
2698,2001,Nissan,Maxima,N/A,59321,28528,Used,Dealership,11512,16719
2699,2021,Nissan,Rogue,sport,21357,16750,Certified,Dealership,28320,18735
2700,2011,Lexus,ES300,sport,107129,16553,Used,Individual Seller,38758,18432
2701,2023,Mazda,CX-5,sport,2,33988,New,Dealership,99784,41444
2702,1996,Acura,Integra,N/A,12194,24583,Used,Dealership,57869,13820
2703,2002,Jeep,Grand Cherokee,N/A,145678,17905,Used,Dealership,60997,6938
2704,1998,Chevrolet,Impala,N/A,123920,10661,Used,Dealership,48513,16829
2705,2023,Volvo,S60,base,69,36574,New,Dealership,36195,24514
2706,2010,Chevrolet,Malibu,base,120534,16240,Used,Individual Seller,26603,13618
2707,2011,Toyota,4Runner,base,79036,8366,Used,Individual Seller,33549,22737
2708,2010,Chrysler,300,base,67209,11935,Used,Dealership,21901,8415
2709,2018,Hyundai,Tucson,base,18931,27086,Certified,Dealership,43172,16381
2710,2000,Jeep,Wrangler,N/A,18015,18959,Used,Individual Seller,67316,22596
2711,2018,Honda,HR-V,sport,15548,16293,Certified,Dealership,89142,24060
2712,2003,Jeep,Wrangler,N/A,119356,15213,Used,Dealership,35061,10221
2713,2019,Nissan,Murano,base,10271,33546,Certified,Dealership,76717,24659
2714,2015,Jeep,Wrangler,base,114097,15888,Used,Individual Seller,92127,13198
2715,2010,Subaru,WRX,base,118113,11876,Used,Individual Seller,72602,6437
2716,2021,Acura,Integra,base,13934,29096,Certified,Dealership,38344,22948
2717,2019,Toyota,Camry,base,19338,15308,Certified,Dealership,97188,16177
2718,2008,Ford,Explorer,sport,141208,6056,Used,Individual Seller,87498,5140
2719,2017,Lexus,GS350,luxury,34458,23562,Used,Individual Seller,72388,27141
2720,2017,GMC,Yukon,sport,131591,14284,Used,Dealership,51978,35328
2721,2004,Lincoln,Navigator,N/A,118825,12619,Used,Dealership,40578,17980
2722,2013,Toyota,4Runner,sport,141287,13579,Used,Dealership,68213,
2723,2016,Hyundai,Santa Fe,sport,11234,13979,Used,Dealership,42059,17183
2724,2005,Volvo,XC90,N/A,52750,13885,Used,Dealership,57344,11672
2725,2010,BMW,X3,base,85323,16937,Used,Individual Seller,72104,13152
2726,2023,Audi,Q5,base,30,20628,New,Dealership,16884,23551
2727,1998,Subaru,Forester,N/A,16299,25299,Used,Dealership,80435,18614
2728,2020,Acura,TL,sport,17546,18899,Certified,Dealership,16952,13126
2729,2004,Nissan,Murano,N/A,146120,15701,Used,Individual Seller,30625,34812
2730,1999,Toyota,4Runner,N/A,104484,9280,Used,Individual Seller,50433,14260
2731,2005,Jeep,Grand Cherokee,N/A,147480,13139,Used,Dealership,92032,8160
2732,2021,Subaru,Outback,luxury,11124,30463,Certified,Dealership,93535,16842
2733,2021,Lexus,GS,sport,33492,23920,Certified,Dealership,87694,15162
2734,2009,Ford,Focus,sport,64836,8892,Used,Individual Seller,10607,8774
2735,2004,Dodge,Durango,N/A,70971,30686,Used,Dealership,28353,17711
2736,2008,BMW,5 Series,base,90636,5026,Used,Dealership,21786,14256
2737,2017,Kia,K5,sport,130968,8461,Used,Individual Seller,70759,14147
2738,2012,Chrysler,Town & Country,base,19737,11210,Used,Individual Seller,37860,25179
2739,2013,Jeep,Grand Cherokee,sport,107985,14202,Used,Individual Seller,91968,10083
2740,1998,Subaru,WRX,N/A,110137,17327,Used,Dealership,32497,29506
2741,2016,Audi,A3,base,147114,5716,Used,Individual Seller,23891,13519
2742,2023,Chrysler,300,base,100,28183,New,Dealership,23292,47432
2743,2007,Volkswagen,Tiguan,luxury,49892,10652,Used,Individual Seller,15839,10988
2744,2000,Audi,Q5,N/A,93914,6723,Used,Dealership,88631,25212
2745,2010,Chrysler,300,base,50139,30228,Used,Dealership,69525,8415
2746,2005,Lexus,RX,N/A,56897,23444,Used,Dealership,60518,16266
2747,1995,Nissan,Rogue,N/A,27718,22673,Used,Dealership,49011,6564
2748,1997,Chevrolet,Tahoe,N/A,67448,11058,Used,Dealership,13005,20021
2749,2011,BMW,X5,base,51194,9930,Used,Individual Seller,88744,15431
2750,2023,Lexus,ES,base,74,49071,New,Dealership,19374,45881
2751,2008,Jeep,Wrangler,sport,110295,12121,Used,Dealership,88141,24468
2752,1996,Mazda,MX5,N/A,110002,14591,Used,Dealership,37778,6439
2753,2007,GMC,Envoy,luxury,117467,16598,Used,Dealership,98906,7536
2754,1999,Volkswagen,Passat,N/A,128383,7807,Used,Individual Seller,25349,16327
2755,2007,Jeep,Wrangler,sport,50584,7587,Used,Individual Seller,37265,27078
2756,2008,Volvo,S70,base,40022,19442,Used,Individual Seller,91754,13540
2757,2021,Chrysler,300,sport,27034,11358,Certified,Dealership,57337,25226
2758,2011,Mercedes,GLA,sport,59438,30732,Used,Dealership,71408,31815
2759,2011,Honda,Pilot,luxury,134021,5826,Used,Individual Seller,11843,10622
2760,2012,Chrysler,Town & Country,base,39468,8576,Used,Individual Seller,15619,25179
2761,1998,Lexus,RX,N/A,16381,12582,Used,Dealership,54474,20791
2762,2022,Buick,Regal,sport,8,22369,New,Dealership,77655,29518
2763,2009,BMW,5 Series,sport,116962,11413,Used,Individual Seller,20890,11948
2764,1999,GMC,Sierra,N/A,88969,9327,Used,Dealership,93763,26876
2765,2017,Honda,Civic,base,140725,14253,Used,Dealership,82795,6955
2766,2013,Hyundai,Tucson,sport,14533,11996,Used,Dealership,16025,14297
2767,2014,Honda,HR-V,base,15819,10228,Used,Dealership,88692,11267
2768,2014,GMC,Yukon,sport,82346,16250,Used,Dealership,52137,26580
2769,2012,Subaru,Outback,sport,78728,15745,Used,Dealership,91504,19968
2770,2022,Chrysler,300,luxury,73,27544,New,Dealership,38033,22299
2771,2021,Ford,Explorer,sport,29783,24652,Certified,Dealership,98239,16096
2772,1999,Mazda,MX5,N/A,86993,10653,Used,Dealership,65501,16754
2773,2014,Jeep,Grand Cherokee,sport,133447,7953,Used,Dealership,66430,6080
2774,2016,Volvo,S70,sport,14472,31090,Used,Dealership,13086,32940
2775,2013,Kia,Sorento,base,95820,14834,Used,Individual Seller,72406,23441
2776,1996,BMW,3 Series,N/A,137839,12215,Used,Individual Seller,39412,12553
2777,2020,Lexus,GS,base,30654,21061,Certified,Dealership,11228,17306
2778,2002,Volkswagen,Jetta,N/A,69378,15434,Used,Individual Seller,15273,7682
2779,2016,Buick,Regal,base,16786,18496,Used,Dealership,18111,21507
2780,1998,Mercedes,GLE,N/A,17880,20792,Used,Dealership,69179,10929
2781,2011,Ford,Taurus,base,95725,5331,Used,Individual Seller,96097,15260
2782,1997,Mazda,CX-5,N/A,59324,32239,Used,Dealership,32306,17204
2783,2003,Chevrolet,Malibu,N/A,139473,17592,Used,Dealership,34700,25321
2784,2004,Honda,Civic,N/A,25699,31001,Used,Dealership,92942,9786
2785,1997,Nissan,Frontier,N/A,84174,16334,Used,Dealership,98031,10086
2786,2006,Chrysler,300,luxury,23120,26418,Used,Individual Seller,85941,8588
2787,2004,Mazda,3,N/A,59638,30806,Used,Dealership,92894,10926
2788,1997,BMW,3 Series,N/A,107326,17504,Used,Dealership,10192,23928
2789,2014,Jeep,Grand Cherokee,luxury,11986,34170,Used,Dealership,66197,6080
2790,1995,BMW,3 Series,N/A,70907,24429,Used,Individual Seller,38332,9950
2791,2018,Ford,Fiesta,base,32452,23688,Certified,Dealership,21410,17155
2792,2011,Mazda,CX-50,base,96772,14914,Used,Dealership,96249,5258
2793,2020,Volkswagen,Atlas,base,10206,32945,Certified,Dealership,48197,11886
2794,1999,Ford,Ranger,N/A,30941,26715,Used,Individual Seller,26121,32986
2795,2011,BMW,X5,base,92931,10298,Used,Individual Seller,12554,15431
2796,2002,Volvo,S70,N/A,90820,7538,Used,Individual Seller,55843,14712
2797,2007,Subaru,Forester,sport,75851,6594,Used,Dealership,59534,12936
2798,2007,Audi,Q5,sport,97884,5679,Used,Dealership,84148,15402
2799,2004,Chrysler,300,N/A,61883,17319,Used,Individual Seller,84862,5885
2800,2001,Kia,Rio,N/A,57549,9172,Used,Individual Seller,40571,29775
2801,1996,Buick,Regal,N/A,145402,8073,Used,Dealership,49796,5061
2802,1997,Volvo,XC90,N/A,104380,16423,Used,Individual Seller,53330,15020
2803,2012,Buick,Regal,base,82095,8370,Used,Individual Seller,19655,5512
2804,2007,Jeep,Wrangler,base,16965,26225,Used,Dealership,72264,27078
2805,2015,Audi,A3,sport,11486,24006,Used,Individual Seller,68949,20288
2806,2015,Chevrolet,Malibu,base,102501,15045,Used,Dealership,83022,10354
2807,2020,Chrysler,Town & Country,base,33007,10489,Certified,Dealership,29544,26374
2808,2002,BMW,3 Series,N/A,85556,12338,Used,Individual Seller,66857,22652
2809,2007,Subaru,Outback,sport,31516,13612,Used,Individual Seller,41102,30693
2810,1996,Nissan,Maxima,N/A,89329,9765,Used,Dealership,60473,18585
2811,2001,BMW,5 Series,N/A,78267,8392,Used,Dealership,81470,19245
2812,2018,Subaru,WRX,base,16148,29098,Certified,Dealership,98034,23522
2813,1998,GMC,Envoy,N/A,114628,15828,Used,Dealership,35258,17206
2814,1998,Toyota,Tacoma,N/A,109804,6562,Used,Dealership,23878,22857
2815,2021,Lexus,GS,base,19615,20390,Certified,Dealership,56324,15162
2816,2014,Hyundai,Tucson,base,22322,21133,Used,Individual Seller,31497,13630
2817,2017,Audi,Q5,sport,143741,16667,Used,Individual Seller,93871,9333
2818,2009,Subaru,Forester,base,28684,39406,Used,Dealership,47399,16379
2819,2015,BMW,3 Series,base,97679,9289,Used,Individual Seller,23347,32163
2820,2022,Kia,Rio,base,38,47528,New,Dealership,56718,49944
2821,2003,Nissan,Rogue,N/A,75871,13601,Used,Individual Seller,48238,14060
2822,2021,Toyota,Corolla,sport,26059,19771,Certified,Dealership,44381,16793
2823,2011,Acura,Integra,sport,98025,12659,Used,Individual Seller,22624,29873
2824,2016,Buick,Regal,base,65437,18234,Used,Individual Seller,80776,21507
2825,1998,Chevrolet,Impala,N/A,56227,15182,Used,Dealership,32967,16829
2826,2010,Acura,TL,base,61130,11019,Used,Dealership,30355,34767
2827,2021,Mercedes,C-Class,base,15807,26955,Certified,Dealership,51191,26763
2828,2000,Lincoln,Navigator,N/A,149432,11533,Used,Individual Seller,76712,16566
2829,1999,Dodge,Ram 1500,N/A,59897,20352,Used,Individual Seller,29192,15689
2830,2001,Mazda,CX-5,N/A,63499,21180,Used,Individual Seller,12571,14093
2831,2000,Volkswagen,Passat,N/A,19882,21571,Used,Individual Seller,49640,27025
2832,2014,Mercedes,GLE,sport,63803,22121,Used,Individual Seller,65324,11081
2833,2018,Nissan,Murano,base,20392,13072,Certified,Dealership,72541,23987
2834,1999,Lexus,GS,N/A,62020,33250,Used,Dealership,64291,20271
2835,2004,Lexus,GS,N/A,125236,19199,Used,Dealership,99833,26461
2836,2000,Buick,Regal,N/A,149205,10582,Used,Dealership,51554,10817
2837,2021,Volkswagen,Passat,sport,30761,24265,Certified,Dealership,99314,22970
2838,2005,Lexus,GS350,N/A,146886,14613,Used,Dealership,32238,31678
2839,2020,Lexus,RX,sport,25057,10342,Certified,Dealership,18637,21282
2840,2022,Kia,Forte,sport,50,34184,New,Dealership,28720,24197
2841,2021,Lexus,ES300,base,31791,22909,Certified,Dealership,55956,22818
2842,1997,Kia,Forte,N/A,112879,13762,Used,Individual Seller,92783,12858
2843,2006,BMW,X5,base,119979,9767,Used,Individual Seller,44559,8112
2844,2022,Buick,Regal,base,67,47207,New,Dealership,64129,29518
2845,2002,Volvo,S70,N/A,61982,27051,Used,Dealership,23043,14712
2846,2010,Buick,Regal,base,12067,32913,Used,Dealership,88629,5637
2847,2011,Mercedes,GLE,sport,41477,11418,Used,Dealership,16225,10572
2848,2002,Subaru,Forester,N/A,95591,6147,Used,Dealership,49883,9254
2849,2003,Buick,Regal,N/A,32533,24553,Used,Dealership,14538,13301
2850,2001,Buick,Regal,N/A,41759,22660,Used,Individual Seller,71194,12345
2851,2006,Dodge,Ram 1500,base,148305,15353,Used,Individual Seller,12834,8385
2852,2011,Buick,Regal,base,115409,16396,Used,Dealership,32169,19745
2853,2006,Jeep,Grand Cherokee,base,122362,7529,Used,Individual Seller,15117,16622
