Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code
2737,2017,Kia,K5,sport,130968,8461,Used,Individual Seller,70759
2738,2012,Chrysler,Town & Country,base,19737,11210,Used,Individual Seller,37860
2739,2013,Jeep,Grand Cherokee,sport,107985,14202,Used,Individual Seller,91968
2740,1998,Subaru,WRX,N/A,110137,17327,Used,Dealership,32497
2741,2016,Audi,A3,base,147114,5716,Used,Individual Seller,23891
2742,2023,Chrysler,300,base,100,28183,New,Dealership,23292
2743,2007,Volkswagen,Tiguan,luxury,49892,10652,Used,Individual Seller,15839
2744,2000,Audi,Q5,N/A,93914,6723,Used,Dealership,88631
2745,2010,Chrysler,300,base,50139,30228,Used,Dealership,69525
2746,2005,Lexus,RX,N/A,56897,23444,Used,Dealership,60518
2747,1995,Nissan,Rogue,N/A,27718,22673,Used,Dealership,49011
2748,1997,Chevrolet,Tahoe,N/A,67448,11058,Used,Dealership,13005
2749,2011,BMW,X5,base,51194,9930,Used,Individual Seller,88744
2750,2023,Lexus,ES,base,74,49071,New,Dealership,19374
2751,2008,Jeep,Wrangler,sport,110295,12121,Used,Dealership,88141
2752,1996,Mazda,MX5,N/A,110002,14591,Used,Dealership,37778
2753,2007,GMC,Envoy,luxury,117467,16598,Used,Dealership,98906
2754,1999,Volkswagen,Passat,N/A,128383,7807,Used,Individual Seller,25349
2755,2007,Jeep,Wrangler,sport,50584,7587,Used,Individual Seller,37265
2756,2008,Volvo,S70,base,40022,19442,Used,Individual Seller,91754
2757,2021,Chrysler,300,sport,27034,11358,Certified,Dealership,57337
2758,2011,Mercedes,GLA,sport,59438,30732,Used,Dealership,71408
2759,2011,Honda,Pilot,luxury,134021,5826,Used,Individual Seller,11843
2760,2012,Chrysler,Town & Country,base,39468,8576,Used,Individual Seller,15619
2761,1998,Lexus,RX,N/A,16381,12582,Used,Dealership,54474
2762,2022,Buick,Regal,sport,8,22369,New,Dealership,77655
2763,2009,BMW,5 Series,sport,116962,11413,Used,Individual Seller,20890
2764,1999,GMC,Sierra,N/A,88969,9327,Used,Dealership,93763
2765,2017,Honda,Civic,base,140725,14253,Used,Dealership,82795
2766,2013,Hyundai,Tucson,sport,14533,11996,Used,Dealership,16025
2767,2014,Honda,HR-V,base,15819,10228,Used,Dealership,88692
2768,2014,GMC,Yukon,sport,82346,16250,Used,Dealership,52137
2769,2012,Subaru,Outback,sport,78728,15745,Used,Dealership,91504
2770,2022,Chrysler,300,luxury,73,27544,New,Dealership,38033
2771,2021,Ford,Explorer,sport,29783,24652,Certified,Dealership,98239
2772,1999,Mazda,MX5,N/A,86993,10653,Used,Dealership,65501
2773,2014,Jeep,Grand Cherokee,sport,133447,7953,Used,Dealership,66430
2774,2016,Volvo,S70,sport,14472,31090,Used,Dealership,13086
2775,2013,Kia,Sorento,base,95820,14834,Used,Individual Seller,72406
2776,1996,BMW,3 Series,N/A,137839,12215,Used,Individual Seller,39412
2777,2020,Lexus,GS,base,30654,21061,Certified,Dealership,11228
2778,2002,Volkswagen,Jetta,N/A,69378,15434,Used,Individual Seller,15273
2779,2016,Buick,Regal,base,16786,18496,Used,Dealership,18111
2780,1998,Mercedes,GLE,N/A,17880,20792,Used,Dealership,69179
2781,2011,Ford,Taurus,base,95725,5331,Used,Individual Seller,96097
2782,1997,Mazda,CX-5,N/A,59324,32239,Used,Dealership,32306
2783,2003,Chevrolet,Malibu,N/A,139473,17592,Used,Dealership,34700
2784,2004,Honda,Civic,N/A,25699,31001,Used,Dealership,92942
2785,1997,Nissan,Frontier,N/A,84174,16334,Used,Dealership,98031
2786,2006,Chrysler,300,luxury,23120,26418,Used,Individual Seller,85941
2787,2004,Mazda,3,N/A,59638,30806,Used,Dealership,92894
2788,1997,BMW,3 Series,N/A,107326,17504,Used,Dealership,10192
2789,2014,Jeep,Grand Cherokee,luxury,11986,34170,Used,Dealership,66197
2790,1995,BMW,3 Series,N/A,70907,24429,Used,Individual Seller,38332
2791,2018,Ford,Fiesta,base,32452,23688,Certified,Dealership,21410
2792,2011,Mazda,CX-50,base,96772,14914,Used,Dealership,96249
2793,2020,Volkswagen,Atlas,base,10206,32945,Certified,Dealership,48197
2794,1999,Ford,Ranger,N/A,30941,26715,Used,Individual Seller,26121
2795,2011,BMW,X5,base,92931,10298,Used,Individual Seller,12554
2796,2002,Volvo,S70,N/A,90820,7538,Used,Individual Seller,55843
2797,2007,Subaru,Forester,sport,75851,6594,Used,Dealership,59534
2798,2007,Audi,Q5,sport,97884,5679,Used,Dealership,84148
2799,2004,Chrysler,300,N/A,61883,17319,Used,Individual Seller,84862
2800,2001,Kia,Rio,N/A,57549,9172,Used,Individual Seller,40571
2801,1996,Buick,Regal,N/A,145402,8073,Used,Dealership,49796
2802,1997,Volvo,XC90,N/A,104380,16423,Used,Individual Seller,53330
2803,2012,Buick,Regal,base,82095,8370,Used,Individual Seller,19655
2804,2007,Jeep,Wrangler,base,16965,26225,Used,Dealership,72264
2805,2015,Audi,A3,sport,11486,24006,Used,Individual Seller,68949
2806,2015,Chevrolet,Malibu,base,102501,15045,Used,Dealership,83022
2807,2020,Chrysler,Town & Country,base,33007,10489,Certified,Dealership,29544
2808,2002,BMW,3 Series,N/A,85556,12338,Used,Individual Seller,66857
2809,2007,Subaru,Outback,sport,31516,13612,Used,Individual Seller,41102
2810,1996,Nissan,Maxima,N/A,89329,9765,Used,Dealership,60473
2811,2001,BMW,5 Series,N/A,78267,8392,Used,Dealership,81470
2812,2018,Subaru,WRX,base,16148,29098,Certified,Dealership,98034
2813,1998,GMC,Envoy,N/A,114628,15828,Used,Dealership,35258
2814,1998,Toyota,Tacoma,N/A,109804,6562,Used,Dealership,23878
2815,2021,Lexus,GS,base,19615,20390,Certified,Dealership,56324
2816,2014,Hyundai,Tucson,base,22322,21133,Used,Individual Seller,31497
2817,2017,Audi,Q5,sport,143741,16667,Used,Individual Seller,93871
2818,2009,Subaru,Forester,base,28684,39406,Used,Dealership,47399
2819,2015,BMW,3 Series,base,97679,9289,Used,Individual Seller,23347
2820,2022,Kia,Rio,base,38,47528,New,Dealership,56718
2821,2003,Nissan,Rogue,N/A,75871,13601,Used,Individual Seller,48238
2822,2021,Toyota,Corolla,sport,26059,19771,Certified,Dealership,44381
2823,2011,Acura,Integra,sport,98025,12659,Used,Individual Seller,22624
2824,2016,Buick,Regal,base,65437,18234,Used,Individual Seller,80776
2825,1998,Chevrolet,Impala,N/A,56227,15182,Used,Dealership,32967
2826,2010,Acura,TL,base,61130,11019,Used,Dealership,30355
2827,2021,Mercedes,C-Class,base,15807,26955,Certified,Dealership,51191
2828,2000,Lincoln,Navigator,N/A,149432,11533,Used,Individual Seller,76712
2829,1999,Dodge,Ram 1500,N/A,59897,20352,Used,Individual Seller,29192
2830,2001,Mazda,CX-5,N/A,63499,21180,Used,Individual Seller,12571
2831,2000,Volkswagen,Passat,N/A,19882,21571,Used,Individual Seller,49640
2832,2014,Mercedes,GLE,sport,63803,22121,Used,Individual Seller,65324
2833,2018,Nissan,Murano,base,20392,13072,Certified,Dealership,72541
2834,1999,Lexus,GS,N/A,62020,33250,Used,Dealership,64291
2835,2004,Lexus,GS,N/A,125236,19199,Used,Dealership,99833
2836,2000,Buick,Regal,N/A,149205,10582,Used,Dealership,51554
2837,2021,Volkswagen,Passat,sport,30761,24265,Certified,Dealership,99314
2838,2005,Lexus,GS350,N/A,146886,14613,Used,Dealership,32238
2839,2020,Lexus,RX,sport,25057,10342,Certified,Dealership,18637
2840,2022,Kia,Forte,sport,50,34184,New,Dealership,28720
2841,2021,Lexus,ES300,base,31791,22909,Certified,Dealership,55956
2842,1997,Kia,Forte,N/A,112879,13762,Used,Individual Seller,92783
2843,2006,BMW,X5,base,119979,9767,Used,Individual Seller,44559
2844,2022,Buick,Regal,base,67,47207,New,Dealership,64129
2845,2002,Volvo,S70,N/A,61982,27051,Used,Dealership,23043
2846,2010,Buick,Regal,base,12067,32913,Used,Dealership,88629
2847,2011,Mercedes,GLE,sport,41477,11418,Used,Dealership,16225
2848,2002,Subaru,Forester,N/A,95591,6147,Used,Dealership,49883
2849,2003,Buick,Regal,N/A,32533,24553,Used,Dealership,14538
2850,2001,Buick,Regal,N/A,41759,22660,Used,Individual Seller,71194
2851,2006,Dodge,Ram 1500,base,148305,15353,Used,Individual Seller,12834
2852,2011,Buick,Regal,base,115409,16396,Used,Dealership,32169
2853,2006,Jeep,Grand Cherokee,base,122362,7529,Used,Individual Seller,15117
2854,2014,Mercedes,E-Class,luxury,13504,14003,Used,Individual Seller,96691
2855,2016,Lexus,GS350,sport,15565,32672,Used,Individual Seller,16890
2856,1997,Subaru,WRX,N/A,122057,9178,Used,Individual Seller,65683
2857,2021,Hyundai,Elantra,sport,5969,34859,Certified,Dealership,74911
2858,2009,Kia,Sorento,sport,41939,21158,Used,Dealership,27505
2859,2004,Buick,Regal,N/A,128838,8356,Used,Individual Seller,70890
2860,2021,Volvo,S70,base,16114,24441,Certified,Dealership,35673
2861,2004,Chrysler,300,N/A,75177,19967,Used,Dealership,92359
2862,1998,Chrysler,Town & Country,N/A,22027,35532,Used,Dealership,85512
2863,2001,Chrysler,Town & Country,N/A,93846,6117,Used,Individual Seller,55802
2864,2000,Hyundai,Tucson,N/A,117324,7949,Used,Individual Seller,57056
2865,2010,Mercedes,C-Class,sport,85239,17873,Used,Dealership,76270
2866,2010,Kia,Rio,base,20024,16382,Used,Individual Seller,99478
2867,2023,Honda,HR-V,luxury,38,42192,New,Dealership,68148
2868,2021,Toyota,RAV4,base,17889,23841,Certified,Dealership,91331
2869,2016,Mercedes,C-Class,base,45178,15927,Used,Individual Seller,37285
2870,2010,Chevrolet,Equinox,sport,69684,10351,Used,Dealership,69628
2871,2023,Volvo,S70,sport,50,33241,New,Dealership,73060
2872,2020,Hyundai,Santa Fe,base,15001,34499,Certified,Dealership,40403
2873,2008,Volkswagen,Atlas,luxury,84854,8746,Used,Individual Seller,40398
2874,2004,Acura,Integra,N/A,54602,22114,Used,Dealership,65011
2875,2002,GMC,Envoy,N/A,28365,28614,Used,Dealership,52486
2876,2002,Buick,Regal,N/A,46326,24631,Used,Dealership,19700
2877,2014,Kia,Sorento,luxury,108023,14802,Used,Dealership,89711
2878,2022,Volvo,S70,luxury,15,39439,New,Dealership,80854
2879,2017,Buick,Regal,base,24328,32406,Used,Individual Seller,49725
2880,2007,Volvo,XC90,base,75016,10506,Used,Dealership,15720
2881,2001,BMW,3 Series,N/A,147985,11474,Used,Dealership,53835
2882,1996,Honda,Accord,N/A,28348,27207,Used,Dealership,22592
2883,2010,Dodge,Grand Caravan,sport,76182,17062,Used,Dealership,67065
2884,2006,BMW,X5,sport,130826,11792,Used,Individual Seller,83071
2885,1996,Volkswagen,Jetta,N/A,35288,9907,Used,Individual Seller,32511
2886,2002,Volvo,XC90,N/A,65524,25140,Used,Dealership,67761
2887,2019,GMC,Envoy,base,23951,11293,Certified,Dealership,21026
2888,2010,Volvo,XC90,base,90995,8135,Used,Individual Seller,74284
2889,2000,GMC,Sierra,N/A,42355,18170,Used,Individual Seller,90183
2890,2023,Audi,Q5,sport,11,40593,New,Dealership,34040
2891,2001,Chrysler,300,N/A,136384,5025,Used,Individual Seller,41052
2892,2012,Jeep,Grand Cherokee,base,54039,8986,Used,Individual Seller,25223
2893,1998,Audi,A4,N/A,101062,13828,Used,Dealership,13355
2894,2001,Subaru,WRX,N/A,119730,14315,Used,Individual Seller,51529
2895,2021,Toyota,Prius,sport,18624,21465,Certified,Dealership,98547
2896,2000,Mercedes,C-Class,N/A,76058,8721,Used,Individual Seller,44256
2897,2014,Audi,A6,base,120960,14651,Used,Individual Seller,63502
2898,1996,Kia,K5,N/A,94757,17592,Used,Dealership,51398
2899,1996,Audi,A4,N/A,91536,8227,Used,Dealership,85374
2900,2023,Ford,Taurus,base,90,33801,New,Dealership,31642
2901,2005,Jeep,Wrangler,N/A,103388,10846,Used,Dealership,43867
2902,2007,Nissan,Maxima,base,65048,23693,Used,Individual Seller,40280
2903,1997,Ford,Escape,N/A,18658,18596,Used,Dealership,19869
2904,1995,Lincoln,Navigator,N/A,121234,16015,Used,Dealership,73830
2905,2019,Mercedes,E-Class,base,18513,15393,Certified,Dealership,33148
2906,2004,Dodge,Ram 1500,N/A,122988,12068,Used,Dealership,26867
2907,2018,Chrysler,300,luxury,20238,16375,Certified,Dealership,39534
2908,1997,Volkswagen,Tiguan,N/A,70037,27951,Used,Dealership,31833
2909,1998,Mazda,CX-5,N/A,125202,16432,Used,Dealership,10465
2910,2019,Dodge,Charger,luxury,21254,22658,Certified,Dealership,80989
2911,2019,Dodge,Grand Caravan,sport,7585,21142,Certified,Dealership,28449
2912,2005,Lexus,LS,N/A,29290,13913,Used,Individual Seller,22747
2913,2010,Volkswagen,Atlas,base,141324,8489,Used,Individual Seller,64724
2914,1995,Buick,LaCrosse,N/A,112756,15661,Used,Dealership,35154
2915,2018,Acura,TL,base,30750,18553,Certified,Dealership,22803
2916,2016,Nissan,Murano,luxury,13639,31711,Used,Individual Seller,22733
2917,2022,Mercedes,GLE,base,85,30924,New,Dealership,50049
2918,2013,Mazda,CX-90,sport,127397,10743,Used,Individual Seller,31993
2919,2009,Subaru,Forester,sport,15472,33495,Used,Individual Seller,23002
2920,2021,Chevrolet,Suburban,luxury,24031,18994,Certified,Dealership,59194
2921,2023,Volkswagen,Passat,sport,42,35614,New,Dealership,86116
2922,2021,Lincoln,Navigator,sport,31028,22357,Certified,Dealership,51865
2923,2022,Kia,Rio,sport,62,37250,New,Dealership,44129
2924,2019,Honda,Civic,base,17440,16850,Certified,Dealership,37097
2925,1996,Ford,Ranger,N/A,96359,11616,Used,Individual Seller,84948
2926,2001,Jeep,Grand Cherokee,N/A,52926,31865,Used,Dealership,88015
2927,2003,Mazda,CX-50,N/A,107451,16531,Used,Individual Seller,36131
2928,2005,Buick,LaCrosse,N/A,18176,16669,Used,Individual Seller,63662
2929,1995,Lincoln,Navigator,N/A,10074,28332,Used,Individual Seller,69542
2930,2000,Mercedes,GLE,N/A,46552,24954,Used,Dealership,68252
2931,2021,Chrysler,Town & Country,sport,31104,10967,Certified,Dealership,15209
2932,2006,GMC,Yukon,base,71609,16079,Used,Individual Seller,16007
2933,2003,Subaru,Outback,N/A,61499,16154,Used,Individual Seller,66902
2934,2005,GMC,Envoy,N/A,92226,13097,Used,Individual Seller,65603
2935,2018,Chrysler,300,sport,25108,21311,Certified,Dealership,39310
2936,2016,Acura,Integra,sport,55572,8446,Used,Individual Seller,36209
2937,1999,Toyota,Prius,N/A,65253,25255,Used,Individual Seller,66197
2938,1999,Chrysler,300,N/A,66791,15851,Used,Individual Seller,12740
2939,2017,Chevrolet,Suburban,luxury,144066,14419,Used,Individual Seller,15616
2940,2019,BMW,5 Series,base,34228,18260,Certified,Dealership,29270
2941,1996,Audi,A3,N/A,84479,6583,Used,Dealership,57121
2942,2004,Lexus,ES,N/A,44256,12213,Used,Dealership,65890
2943,2018,Subaru,Outback,sport,20504,22885,Certified,Dealership,56685
2944,2017,Subaru,WRX,sport,140204,5317,Used,Dealership,53940
2945,2004,Jeep,Grand Cherokee,N/A,118956,13445,Used,Individual Seller,16974
2946,2019,Volkswagen,Atlas,sport,23731,13513,Certified,Dealership,15733
2947,2013,Dodge,Ram 1500,luxury,53834,20561,Used,Individual Seller,14602
2948,2006,Lincoln,Navigator,base,27150,18278,Used,Dealership,28472
2949,2001,Ford,Explorer,N/A,135604,16070,Used,Dealership,50121
2950,2001,Mercedes,S-Class,N/A,97549,7498,Used,Individual Seller,15058
2951,2017,Chrysler,300,luxury,58504,20351,Used,Individual Seller,10127
2952,2018,Jeep,Grand Cherokee,sport,12274,27102,Certified,Dealership,95197
2953,2023,Chrysler,300,base,23,21201,New,Dealership,21660
2954,2022,Dodge,Ram 1500,base,72,49531,New,Dealership,88920
2955,2004,BMW,5 Series,N/A,126227,7693,Used,Individual Seller,85474
2956,2008,Hyundai,Sonata,luxury,92196,9351,Used,Individual Seller,60176
2957,2015,Subaru,Forester,base,97860,6583,Used,Individual Seller,54908
2958,2004,Ford,Mustang,N/A,31545,23286,Used,Individual Seller,29086
2959,2015,Chevrolet,Silverado,base,74321,21107,Used,Individual Seller,51475
2960,2012,Mazda,CX-5,base,45859,8936,Used,Individual Seller,48416
2961,2014,Mercedes,S-Class,sport,76687,11583,Used,Dealership,96758
2962,2012,Toyota,Tacoma,base,47778,26232,Used,Dealership,48285
2963,2010,Subaru,Outback,luxury,57561,18942,Used,Dealership,99303
2964,2005,Mercedes,S-Class,N/A,66181,22144,Used,Individual Seller,91263
2965,1999,Honda,Accord,N/A,87370,10812,Used,Dealership,17394
2966,2008,Mercedes,S-Class,base,60896,21705,Used,Dealership,10415
2967,2008,Buick,LaCrosse,base,67207,22744,Used,Dealership,28039
2968,1998,Chevrolet,Tahoe,N/A,25406,11561,Used,Dealership,35451
2969,2015,Acura,Integra,base,43895,31639,Used,Dealership,89615
2970,2022,Audi,A3,base,11,47223,New,Dealership,49037
2971,2001,Mazda,CX-5,N/A,88729,9772,Used,Dealership,26106
2972,2009,Volkswagen,Tiguan,base,134626,12719,Used,Dealership,31899
2973,2004,Dodge,Durango,N/A,81707,9747,Used,Dealership,28354
2974,2021,Toyota,Avalon,sport,9321,21095,Certified,Dealership,32069
2975,2022,GMC,Yukon,base,33,24363,New,Dealership,74829
2976,2013,Acura,TL,sport,26718,32479,Used,Dealership,45881
2977,1997,Chrysler,300,N/A,107821,17761,Used,Dealership,92674
2978,2014,Lincoln,Navigator,sport,120397,16667,Used,Dealership,57210
2979,2018,Toyota,Prius,base,30084,24754,Certified,Dealership,11508
2980,2013,Volvo,XC90,luxury,131857,11298,Used,Dealership,16942
2981,2007,Lexus,GS,sport,83476,8365,Used,Individual Seller,20038
2982,2016,Lexus,RX,sport,64194,24777,Used,Individual Seller,60173
2983,2007,Hyundai,Santa Fe,base,75172,7735,Used,Dealership,83438
2984,2004,Subaru,Forester,N/A,46790,12288,Used,Individual Seller,44636
2985,2011,GMC,Sierra,base,145565,12524,Used,Dealership,44214
2986,2003,Mazda,CX-5,N/A,15606,37616,Used,Dealership,59658
2987,2019,Hyundai,Tucson,base,16523,23400,Certified,Dealership,51545
2988,2023,Volvo,S60,sport,66,29649,New,Dealership,81772
2989,2003,Chrysler,300,N/A,71225,12968,Used,Individual Seller,23654
2990,1995,Mazda,3,N/A,60329,28943,Used,Dealership,72679
2991,2022,Volvo,S70,sport,67,34496,New,Dealership,27862
2992,2004,Toyota,Camry,N/A,43095,17933,Used,Individual Seller,50185
2993,2003,BMW,X5,N/A,82057,19000,Used,Dealership,64357
2994,2005,Nissan,Frontier,N/A,147364,8094,Used,Individual Seller,48749
2995,2006,Kia,Sorento,luxury,10469,31608,Used,Dealership,73673
2996,2023,Ford,Mustang,sport,77,24374,New,Dealership,10652
2997,1999,Buick,LaCrosse,N/A,60525,10085,Used,Dealership,88533
2998,2014,Audi,A4,sport,41967,19669,Used,Dealership,50840
2999,2013,Audi,Q7,sport,86217,11160,Used,Individual Seller,97143
3000,2011,Nissan,Pathfinder,sport,128095,13301,Used,Individual Seller,59580
3001,1995,Nissan,Murano,N/A,48615,20460,Used,Individual Seller,23967
3002,2006,BMW,5 Series,luxury,28700,34125,Used,Dealership,16305
3003,2017,Jeep,Grand Cherokee,sport,77239,19685,Used,Dealership,93627
3004,2004,Jeep,Wrangler,N/A,22539,27342,Used,Individual Seller,67411
3005,2012,Acura,Integra,base,118892,10709,Used,Dealership,84263
3006,2003,Kia,Sportage,N/A,21476,12435,Used,Individual Seller,25425
3007,2017,Lincoln,Navigator,base,88823,8942,Used,Dealership,71409
3008,1997,GMC,Sierra,N/A,101301,10543,Used,Dealership,42030
3009,1997,Lexus,LS,N/A,130014,9963,Used,Dealership,93795
3010,2014,Hyundai,Sonata,base,110034,9694,Used,Individual Seller,70586
3011,1995,Lincoln,Navigator,N/A,48670,11466,Used,Individual Seller,47663
3012,2020,Mercedes,S-Class,base,14074,19489,Certified,Dealership,95996
3013,2005,Buick,Regal,N/A,127905,11847,Used,Individual Seller,29252
3014,1998,Nissan,Maxima,N/A,108081,17072,Used,Dealership,33964
3015,1999,Volkswagen,Atlas,N/A,111685,16725,Used,Dealership,96312
3016,1999,Jeep,Wrangler,N/A,76994,14418,Used,Individual Seller,46524
3017,2014,Jeep,Grand Cherokee,base,55392,18242,Used,Individual Seller,45224
3018,2014,Mercedes,C-Class,luxury,24049,33471,Used,Dealership,14317
3019,1996,Acura,TL,N/A,14394,27261,Used,Individual Seller,43109
3020,2011,Toyota,Prius,base,80742,7662,Used,Individual Seller,82737
3021,2023,Acura,Integra,base,39,37436,New,Dealership,87334
3022,2008,Ford,Explorer,luxury,24116,32068,Used,Dealership,33881
3023,2018,BMW,3 Series,luxury,28668,22188,Certified,Dealership,94221
3024,2011,Volvo,S70,sport,18326,39124,Used,Dealership,59745
3025,2023,Buick,Regal,luxury,13,32559,New,Dealership,90752
3026,2020,Mercedes,C-Class,base,17470,18271,Certified,Dealership,44525
3027,2020,Kia,K5,base,22858,12685,Certified,Dealership,63529
3028,2007,BMW,3 Series,luxury,130837,13439,Used,Individual Seller,48587
3029,2016,Nissan,Altima,sport,19015,29380,Used,Dealership,93615
3030,2007,Volkswagen,Jetta,base,140874,16491,Used,Individual Seller,52908
3031,2009,GMC,Yukon,base,74564,34567,Used,Dealership,13061
3032,2003,Lexus,GS,N/A,91700,8475,Used,Dealership,93237
3033,2022,Acura,TL,base,89,32670,New,Dealership,36782
3034,2010,Subaru,WRX,base,129061,15256,Used,Individual Seller,88772
3035,1995,GMC,Envoy,N/A,30805,18947,Used,Dealership,46224
3036,1996,Acura,Integra,N/A,132979,8382,Used,Individual Seller,65878
3037,2009,Hyundai,Tucson,base,77693,6517,Used,Dealership,19901
3038,2021,Chevrolet,Suburban,sport,10707,17145,Certified,Dealership,18183
3039,2004,Mercedes,E-Class,N/A,90591,6676,Used,Individual Seller,13131
3040,2012,Toyota,Highlander,base,86972,17337,Used,Individual Seller,93831
