Vehicle_ID,Year,Make,Model,Trim,Miles,Sold For,Status,Sold By,Zip Code Sold
5149,2013,Buick,LaCrosse,luxury,73858,12978,Used,Dealership,45808
5150,2009,Dodge,Ram 1500,sport,135527,11912,Used,Individual Seller,90527
5151,2015,Dodge,Durango,sport,80719,5540,Used,Dealership,74003
5152,2006,Volkswagen,Golf,sport,52804,27303,Used,Individual Seller,22577
5153,2007,Volvo,S70,sport,146053,18368,Used,Dealership,41297
5154,1999,Ford,Escape,N/A,47618,18732,Used,Individual Seller,17183
5155,2006,Toyota,RAV4,sport,12384,32732,Used,Dealership,87391
5156,2005,Ford,Mustang,N/A,11399,34435,Used,Dealership,56124
5157,2020,Volvo,S60,base,34346,14717,Certified,Dealership,16355
5158,2008,Mercedes,GLE,sport,85098,13929,Used,Individual Seller,50464
5159,2005,Nissan,Maxima,N/A,93161,14455,Used,Dealership,31164
5160,2003,Ford,Escape,N/A,128227,15399,Used,Individual Seller,69792
5161,1998,Chrysler,Town & Country,N/A,43740,14459,Used,Dealership,62485
5162,2000,Audi,Q7,N/A,58483,27040,Used,Individual Seller,85337
5163,2019,GMC,Sierra,sport,26034,17523,Certified,Dealership,52571
5164,2003,GMC,Sierra,N/A,40754,14022,Used,Individual Seller,31459
5165,1996,GMC,Sierra,N/A,34380,17925,Used,Dealership,83655
5166,2010,BMW,3 Series,base,128662,11593,Used,Individual Seller,17912
5167,1999,GMC,Sierra,N/A,129197,6723,Used,Dealership,77971
5168,1995,Mazda,MX5,N/A,67271,20191,Used,Individual Seller,10753
5169,2019,Nissan,Altima,sport,7818,18958,Certified,Dealership,92653
5170,2011,Acura,Integra,sport,95767,19942,Used,Dealership,71528
5171,1995,Subaru,Forester,N/A,22736,13219,Used,Dealership,32957
5172,2019,Nissan,Maxima,luxury,5980,18087,Certified,Dealership,44441
5173,2015,Nissan,Altima,base,149658,9761,Used,Dealership,54083
5174,2013,Audi,A4,sport,147541,14293,Used,Individual Seller,47675
5175,1996,Volvo,XC90,N/A,119785,13386,Used,Individual Seller,64729
5176,2005,GMC,Yukon,N/A,38654,25908,Used,Dealership,95192
5177,2019,GMC,Sierra,luxury,6460,17892,Certified,Dealership,17537
5178,2007,Jeep,Grand Cherokee,sport,67133,34577,Used,Dealership,46760
5179,2022,Lexus,GS350,sport,69,47819,New,Dealership,70411
5180,2023,Volvo,XC90,sport,25,29665,New,Dealership,58434
5181,2004,Lincoln,Navigator,N/A,146534,13816,Used,Individual Seller,50281
5182,2016,Toyota,Corolla,base,90952,17214,Used,Dealership,51634
5183,2019,Honda,CR-V,base,29706,23910,Certified,Dealership,71431
5184,2007,Lincoln,Navigator,sport,21861,17358,Used,Individual Seller,44165
5185,2021,Chrysler,Town & Country,sport,21421,22242,Certified,Dealership,16935
5186,2008,Chrysler,Town & Country,base,75286,11656,Used,Dealership,63969
5187,2002,BMW,5 Series,N/A,139537,6881,Used,Individual Seller,77331
5188,2017,Subaru,Forester,base,56327,19327,Used,Dealership,86655
5189,2007,Volkswagen,Jetta,sport,83677,15066,Used,Individual Seller,19650
5190,2012,Audi,Q7,sport,23574,39301,Used,Dealership,73887
5191,1996,Honda,Pilot,N/A,69975,12043,Used,Individual Seller,57271
5192,2015,Ford,Taurus,base,86336,11074,Used,Individual Seller,84261
5193,2000,Buick,LaCrosse,N/A,41777,11826,Used,Individual Seller,66887
5194,2003,Lincoln,Navigator,N/A,79303,12866,Used,Individual Seller,21466
5195,2012,Jeep,Wrangler,sport,142654,17297,Used,Individual Seller,76945
5196,1995,Volvo,S70,N/A,39151,13015,Used,Individual Seller,63852
5197,1998,Buick,LaCrosse,N/A,91520,14484,Used,Individual Seller,23977
5198,2017,BMW,X5,sport,80004,19662,Used,Dealership,99058
5199,2023,Chevrolet,Equinox,sport,31,46112,New,Dealership,33095
5200,2002,Mercedes,C-Class,N/A,76950,7218,Used,Individual Seller,56761
5201,2012,Lexus,ES,base,38020,14675,Used,Individual Seller,56681
5202,2019,Honda,CR-V,base,33021,16282,Certified,Dealership,21446
5203,2015,GMC,Sierra,luxury,55878,30312,Used,Dealership,55639
5204,2007,Kia,K5,base,60163,16898,Used,Individual Seller,50611
5205,1999,Dodge,Ram 1500,N/A,108042,12099,Used,Individual Seller,44535
5206,2016,Nissan,Frontier,base,86286,11561,Used,Dealership,23975
5207,2018,Kia,K5,base,31409,15869,Certified,Dealership,66767
5208,2005,Jeep,Wrangler,N/A,71278,22592,Used,Dealership,44121
5209,2020,Ford,F-150,sport,30135,16276,Certified,Dealership,48000
5210,1995,GMC,Sierra,N/A,29583,27722,Used,Individual Seller,91793
5211,2017,GMC,Envoy,base,93943,17236,Used,Individual Seller,48441
5212,2023,BMW,3 Series,base,9,42522,New,Dealership,32681
5213,2011,Lincoln,Navigator,luxury,14343,8816,Used,Individual Seller,51454
5214,2016,GMC,Sierra,base,67447,16068,Used,Individual Seller,36891
5215,2014,Buick,LaCrosse,base,118622,11743,Used,Individual Seller,62057
5216,2011,Dodge,Charger,luxury,106979,7409,Used,Individual Seller,37580
5217,2009,Chevrolet,Tahoe,luxury,100020,14680,Used,Dealership,11703
5218,2006,Audi,A6,base,45128,34632,Used,Dealership,87850
5219,2023,Hyundai,Tucson,base,75,32908,New,Dealership,95376
5220,2011,Honda,Civic,base,14536,24094,Used,Individual Seller,62781
5221,1997,Honda,Accord,N/A,74217,14425,Used,Individual Seller,15656
5222,2002,BMW,X3,N/A,34870,9015,Used,Individual Seller,79202
5223,1996,Mercedes,S-Class,N/A,18572,35979,Used,Dealership,46009
5224,2020,Mazda,CX-50,base,25214,20136,Certified,Dealership,42481
5225,2005,Honda,Accord,N/A,119616,9818,Used,Dealership,34604
5226,2016,Volkswagen,Golf,sport,56643,23755,Used,Individual Seller,17842
5227,2014,Hyundai,Santa Fe,base,36291,9414,Used,Individual Seller,36097
5228,2009,Toyota,Corolla,luxury,37984,11760,Used,Individual Seller,88840
5229,2016,Chrysler,300,sport,47788,12202,Used,Dealership,86067
5230,2006,Audi,A3,base,52370,17323,Used,Dealership,55710
5231,2010,Toyota,Prius,base,109158,13614,Used,Dealership,81430
5232,2015,Lexus,RX,base,28364,17979,Used,Individual Seller,99740
5233,2010,BMW,5 Series,sport,124251,5410,Used,Individual Seller,34715
5234,2016,Acura,TL,sport,57718,23387,Used,Individual Seller,33262
5235,2003,Honda,HR-V,N/A,109016,11732,Used,Individual Seller,62638
5236,2013,BMW,X5,base,17670,23244,Used,Dealership,36868
5237,2005,Chevrolet,Tahoe,N/A,25917,21379,Used,Dealership,33419
5238,1998,Lexus,RX,N/A,136410,16442,Used,Dealership,77280
5239,2001,Jeep,Wrangler,N/A,105578,8145,Used,Individual Seller,97459
5240,2019,Lexus,GS350,base,25041,18648,Certified,Dealership,69204
5241,2011,Buick,Regal,sport,36143,21101,Used,Individual Seller,81579
5242,2017,Honda,Accord,base,85125,10565,Used,Individual Seller,92480
5243,2014,Acura,TL,base,79202,7218,Used,Individual Seller,99107
5244,2012,Jeep,Grand Cherokee,sport,74113,16671,Used,Individual Seller,73311
5245,2017,Ford,Focus,sport,21313,32870,Used,Dealership,31871
5246,2013,Chevrolet,Malibu,base,31412,23217,Used,Individual Seller,68720
5247,2010,Nissan,Maxima,base,120362,19976,Used,Dealership,92215
5248,2005,Chrysler,Town & Country,N/A,141652,11539,Used,Individual Seller,13848
5249,1996,Kia,K5,N/A,129138,15468,Used,Individual Seller,76772
5250,2011,Chrysler,300,sport,88629,16889,Used,Individual Seller,86250
5251,1995,Nissan,Maxima,N/A,96390,9456,Used,Individual Seller,61165
5252,2005,Jeep,Wrangler,N/A,74435,19490,Used,Individual Seller,99599
5253,2017,Hyundai,Santa Fe,base,63431,27385,Used,Dealership,43076
5254,1998,Mercedes,E-Class,N/A,24123,18509,Used,Individual Seller,62193
5255,2019,Chevrolet,Equinox,sport,29430,15189,Certified,Dealership,91945
5256,2007,Dodge,Grand Caravan,sport,29408,11654,Used,Dealership,34431
5257,2004,Acura,Integra,N/A,36250,17364,Used,Individual Seller,11550
5258,2020,Acura,Integra,luxury,33559,17130,Certified,Dealership,52389
5259,2005,Ford,Taurus,N/A,25259,19309,Used,Individual Seller,13868
5260,2019,BMW,3 Series,base,6135,21416,Certified,Dealership,87741
5261,2008,Audi,Q7,base,55362,11275,Used,Individual Seller,60951
5262,2008,Buick,Regal,base,67045,27818,Used,Dealership,66120
5263,2019,Buick,LaCrosse,base,10973,30118,Certified,Dealership,49279
5264,2018,Volkswagen,Passat,luxury,8698,16713,Certified,Dealership,79885
5265,2018,Chevrolet,Equinox,luxury,19225,20001,Certified,Dealership,91624
5266,2001,Kia,Forte,N/A,41525,23542,Used,Individual Seller,50668
5267,2020,Chevrolet,Suburban,sport,22208,12951,Certified,Dealership,32625
5268,2010,Lexus,ES300,luxury,113291,7673,Used,Dealership,87379
5269,2014,BMW,5 Series,base,136220,10795,Used,Individual Seller,18506
5270,2019,Lincoln,Navigator,sport,19378,26336,Certified,Dealership,51836
5271,2009,Lincoln,Navigator,luxury,50329,10418,Used,Individual Seller,29796
5272,2010,Chrysler,Town & Country,sport,125415,11818,Used,Dealership,29473
5273,2003,Toyota,Avalon,N/A,126242,13385,Used,Dealership,48602
5274,2016,Subaru,WRX,base,117487,15095,Used,Dealership,23349
5275,2012,Subaru,WRX,luxury,46700,27045,Used,Dealership,25186
5276,2010,Ford,Explorer,luxury,129956,11492,Used,Dealership,40330
5277,2004,Ford,Mustang,N/A,55794,31354,Used,Dealership,96653
5278,2009,Toyota,Tacoma,sport,107966,8225,Used,Dealership,28800
5279,2023,Volkswagen,Jetta,sport,28,30552,New,Dealership,71977
5280,2002,Audi,Q5,N/A,22430,31707,Used,Individual Seller,68314
5281,2017,Chevrolet,Impala,base,42778,7970,Used,Individual Seller,44887
5282,2018,Audi,A3,base,17926,26475,Certified,Dealership,91854
5283,2006,Chrysler,300,luxury,96625,8502,Used,Individual Seller,29722
5284,2013,Subaru,Outback,luxury,26323,21794,Used,Individual Seller,69230
5285,2015,Toyota,Tacoma,base,40263,20299,Used,Dealership,23766
5286,2020,Mazda,3,sport,19444,24848,Certified,Dealership,97435
5287,2011,Mercedes,C-Class,base,85555,10826,Used,Dealership,90397
5288,2009,Audi,A3,base,89842,10365,Used,Individual Seller,37788
5289,2011,Volvo,S60,sport,53847,10203,Used,Individual Seller,44290
5290,1997,Mercedes,S-Class,N/A,55533,10035,Used,Individual Seller,44241
5291,2005,Nissan,Frontier,N/A,99787,5297,Used,Individual Seller,10001
5292,2021,Acura,TL,base,12445,27524,Certified,Dealership,68532
5293,2012,Audi,Q7,base,100442,18150,Used,Dealership,25051
5294,2003,Mercedes,E-Class,N/A,63920,19012,Used,Dealership,50456
5295,2006,Lincoln,Navigator,base,37353,23085,Used,Individual Seller,14472
5296,2000,Toyota,RAV4,N/A,76723,18545,Used,Dealership,91074
5297,2016,BMW,X3,base,33085,28763,Used,Dealership,56591
5298,2020,Chevrolet,Tahoe,sport,19259,24716,Certified,Dealership,13744
5299,2012,Volkswagen,Golf,base,97064,17946,Used,Dealership,26741
5300,1996,Lincoln,Navigator,N/A,65174,34454,Used,Dealership,75964
5301,2004,Toyota,Avalon,N/A,129245,6497,Used,Dealership,51618
5302,2012,Subaru,WRX,sport,15647,36482,Used,Dealership,51254
5303,1998,Toyota,Avalon,N/A,122751,13857,Used,Individual Seller,53052
5304,2007,Lincoln,Navigator,base,102963,11584,Used,Dealership,40462
5305,2000,Lexus,GS350,N/A,48394,12151,Used,Dealership,60055
5306,2005,Subaru,Forester,N/A,57329,25847,Used,Dealership,38364
5307,2019,Lincoln,Navigator,base,34626,15381,Certified,Dealership,41110
5308,2014,Volkswagen,Golf,sport,110363,14535,Used,Individual Seller,50688
5309,1996,Audi,Q7,N/A,118254,11874,Used,Dealership,93777
5310,2005,Nissan,Maxima,N/A,10644,9461,Used,Individual Seller,48923
5311,1997,Buick,LaCrosse,N/A,122611,13095,Used,Individual Seller,90580
5312,2013,Volvo,S70,base,115428,10839,Used,Dealership,37233
5313,2009,Lincoln,Navigator,sport,138901,7481,Used,Individual Seller,59284
5314,2008,Buick,Regal,base,37875,18960,Used,Individual Seller,46584
5315,1995,Honda,Pilot,N/A,85697,12909,Used,Dealership,60059
5316,2009,Audi,A6,luxury,108919,13328,Used,Individual Seller,97210
5317,2010,Hyundai,Sonata,base,97119,6100,Used,Dealership,99166
5318,2017,Honda,Accord,sport,61513,23207,Used,Individual Seller,50896
5319,2010,Kia,Rio,base,27830,33411,Used,Individual Seller,34413
5320,2021,Honda,CR-V,sport,26437,15058,Certified,Dealership,89023
5321,2004,Chevrolet,Equinox,N/A,107299,19829,Used,Dealership,74820
5322,2004,GMC,Sierra,N/A,93793,11972,Used,Dealership,85944
5323,2005,Acura,TL,N/A,90008,8316,Used,Dealership,41723
5324,2000,Ford,Fiesta,N/A,12098,10493,Used,Individual Seller,68340
5325,2007,Hyundai,Santa Fe,base,70934,10833,Used,Dealership,57586
5326,2022,Lincoln,Navigator,base,95,46662,New,Dealership,95150
5327,2001,Hyundai,Sonata,N/A,57897,24596,Used,Individual Seller,53050
5328,2008,BMW,X3,luxury,56852,34387,Used,Dealership,61813
5329,2000,Lincoln,Navigator,N/A,40253,13506,Used,Individual Seller,99290
5330,2001,Volvo,S70,N/A,14210,27859,Used,Individual Seller,79170
5331,2009,Hyundai,Santa Fe,base,10299,25097,Used,Individual Seller,30522
5332,2009,Jeep,Wrangler,sport,91980,5052,Used,Dealership,16011
5333,2012,Subaru,Forester,sport,50067,12892,Used,Individual Seller,43910
5334,2000,Nissan,Frontier,N/A,136739,7829,Used,Individual Seller,87344
5335,2014,Mazda,MX5,sport,85395,16885,Used,Individual Seller,82293
5336,2006,Acura,Integra,base,99315,6540,Used,Dealership,19321
5337,2000,Chrysler,Town & Country,N/A,59132,13196,Used,Dealership,43428
5338,1995,Jeep,Wrangler,N/A,114451,14989,Used,Dealership,78895
5339,2019,Jeep,Wrangler,sport,7415,30269,Certified,Dealership,66710
5340,2014,Acura,TL,base,57751,24964,Used,Individual Seller,46980
5341,2023,Lincoln,Navigator,base,92,35039,New,Dealership,48565
5342,2009,Lexus,GS,sport,141452,13850,Used,Individual Seller,12341
5343,2020,Subaru,Outback,base,27070,18269,Certified,Dealership,72366
5344,2000,Kia,Sorento,N/A,50965,14404,Used,Dealership,40519
5345,2019,Honda,Civic,sport,22537,11548,Certified,Dealership,22655
5346,1996,Nissan,Altima,N/A,106815,14896,Used,Individual Seller,12394
5347,2006,Buick,Regal,base,46205,25015,Used,Individual Seller,59823
5348,2004,Mercedes,C-Class,N/A,32577,32671,Used,Dealership,47093
5349,2000,Lincoln,Navigator,N/A,19805,10522,Used,Dealership,32132
5350,2020,Toyota,Tacoma,base,11981,24330,Certified,Dealership,35853
5351,2015,Nissan,Murano,sport,74553,25645,Used,Dealership,44689
5352,2000,Hyundai,Tucson,N/A,25568,25713,Used,Dealership,88357
5353,2002,Chrysler,300,N/A,72686,24439,Used,Individual Seller,44304
5354,2003,Hyundai,Tucson,N/A,55845,18094,Used,Dealership,13004
5355,1999,Lexus,RX,N/A,110150,8571,Used,Individual Seller,25658
5356,2015,Ford,Fiesta,base,135057,12247,Used,Individual Seller,18216
5357,2020,Honda,Pilot,luxury,12119,27923,Certified,Dealership,90876
5358,2022,Volvo,S70,luxury,80,26298,New,Dealership,78485
5359,2021,Mazda,CX-90,sport,7946,20677,Certified,Dealership,24367
5360,2023,Honda,Civic,base,13,49060,New,Dealership,67486
5361,2010,Nissan,Pathfinder,luxury,71719,8683,Used,Individual Seller,85351
5362,2005,Chevrolet,Tahoe,N/A,50684,28080,Used,Dealership,92809
5363,2009,GMC,Envoy,sport,16098,36908,Used,Dealership,62256
5364,2008,Honda,Accord,luxury,55089,21213,Used,Dealership,42233
5365,2013,BMW,X5,base,108926,16030,Used,Individual Seller,36176
5366,1997,Chevrolet,Impala,N/A,129699,17504,Used,Dealership,83731
5367,2010,Volkswagen,Passat,base,51721,20045,Used,Individual Seller,30215
5368,1999,Nissan,Pathfinder,N/A,91334,13511,Used,Dealership,47406
5369,2004,Nissan,Altima,N/A,145867,15593,Used,Individual Seller,66923
5370,2023,Hyundai,Sonata,luxury,75,45748,New,Dealership,20459
5371,2005,Lincoln,Navigator,N/A,109708,17027,Used,Dealership,35319
5372,2015,Honda,Pilot,base,125693,15834,Used,Individual Seller,15322
5373,2003,Nissan,Frontier,N/A,19862,31173,Used,Individual Seller,48301
5374,2023,Lexus,GS350,luxury,97,23905,New,Dealership,29511
5375,2005,Acura,Integra,N/A,23912,10082,Used,Individual Seller,87532
5376,2020,Chrysler,Town & Country,base,15524,33170,Certified,Dealership,59243
5377,2023,Volvo,XC90,sport,44,22812,New,Dealership,40971
5378,2017,Buick,Regal,luxury,28880,22572,Used,Individual Seller,44492
5379,2004,Toyota,Land Cruiser,N/A,46364,19288,Used,Individual Seller,74013
5380,1997,Lincoln,Navigator,N/A,10245,22108,Used,Dealership,62348
5381,1996,Jeep,Grand Cherokee,N/A,132322,8929,Used,Dealership,19624
5382,2003,Honda,HR-V,N/A,53329,27404,Used,Individual Seller,21574
5383,2012,Acura,Integra,sport,31270,26021,Used,Dealership,76277
5384,2021,Lincoln,Navigator,base,8881,18805,Certified,Dealership,41500
5385,2012,Subaru,Forester,sport,137569,9428,Used,Individual Seller,47614
5386,2019,BMW,5 Series,sport,13136,20247,Certified,Dealership,63418
5387,2001,Subaru,Outback,N/A,40567,19646,Used,Individual Seller,55907
5388,1998,Mercedes,GLA,N/A,28063,31480,Used,Dealership,26445
5389,1999,Ford,Ranger,N/A,49685,14140,Used,Dealership,13250
5390,2014,Nissan,Pathfinder,luxury,140106,14388,Used,Dealership,64800
5391,2018,Nissan,Pathfinder,luxury,10819,32068,Certified,Dealership,77117
5392,2007,Buick,LaCrosse,base,53033,31972,Used,Dealership,89266
5393,2001,Mazda,CX-5,N/A,45335,26929,Used,Individual Seller,77475
5394,2020,Kia,K5,sport,24418,13389,Certified,Dealership,36734
5395,2001,Ford,F-150,N/A,81324,16344,Used,Dealership,10099
5396,2003,Mercedes,C-Class,N/A,128606,12031,Used,Individual Seller,77587
5397,2017,Lexus,GS,base,20000,24560,Used,Dealership,60555
5398,2019,Mercedes,C-Class,base,25272,21161,Certified,Dealership,22214
5399,1995,GMC,Envoy,N/A,34963,28995,Used,Dealership,95553
5400,2012,Mercedes,GLE,sport,71793,27913,Used,Dealership,31496
5401,2014,Dodge,Ram 1500,base,21514,29514,Used,Dealership,42222
5402,2019,Kia,K5,sport,10575,24490,Certified,Dealership,16193
5403,2011,Kia,Rio,base,92678,7325,Used,Individual Seller,58883
5404,2007,Jeep,Wrangler,sport,36399,10999,Used,Individual Seller,68140
5405,2022,BMW,X5,base,40,32922,New,Dealership,77506
5406,2018,Acura,Integra,luxury,7218,26626,Certified,Dealership,43623
5407,2019,BMW,5 Series,luxury,6681,31205,Certified,Dealership,51353
5408,2002,Volvo,S60,N/A,31826,9228,Used,Individual Seller,92927
5409,2017,GMC,Sierra,base,68666,7966,Used,Individual Seller,31143
5410,2014,Lincoln,Navigator,base,74546,14900,Used,Individual Seller,87803
5411,2003,Mercedes,E-Class,N/A,71788,13724,Used,Individual Seller,70655
5412,2010,Jeep,Wrangler,base,136622,14605,Used,Individual Seller,99512
5413,1998,Kia,Rio,N/A,54622,11026,Used,Individual Seller,70316
5414,2004,Honda,Accord,N/A,76918,13949,Used,Individual Seller,36187
5415,2001,Lincoln,Navigator,N/A,79478,16507,Used,Individual Seller,59604
5416,2013,Nissan,Altima,base,82349,7252,Used,Individual Seller,94701
5417,2006,Chevrolet,Suburban,base,84358,5413,Used,Dealership,45792
5418,2000,Kia,Rio,N/A,57916,17017,Used,Dealership,64229
5419,2017,Dodge,Durango,sport,40322,12882,Used,Dealership,67492
5420,2023,Hyundai,Santa Fe,base,17,33188,New,Dealership,14629
5421,2020,Acura,TL,base,33258,21594,Certified,Dealership,75892
5422,2018,Kia,Rio,luxury,17216,27700,Certified,Dealership,17910
5423,2014,Chevrolet,Impala,base,40592,21447,Used,Dealership,44480
5424,2002,Lincoln,Navigator,N/A,33116,23539,Used,Dealership,84784
5425,2022,Lexus,RX,base,99,33965,New,Dealership,86843
5426,2023,Mercedes,S-Class,base,56,35519,New,Dealership,71035
5427,2015,Lincoln,Navigator,base,72061,23600,Used,Dealership,12944
5428,2003,GMC,Sierra,N/A,16746,19218,Used,Individual Seller,21083
5429,2008,Kia,Rio,sport,68580,12563,Used,Dealership,35704
5430,2013,GMC,Sierra,base,68525,18187,Used,Individual Seller,69706
5431,2007,Hyundai,Sonata,base,116647,15612,Used,Dealership,80785
5432,2020,Nissan,Rogue,base,19515,32302,Certified,Dealership,65754
5433,2014,Audi,A4,base,76696,15786,Used,Dealership,39575
5434,2010,BMW,5 Series,base,145881,14668,Used,Individual Seller,16173
5435,2011,Volkswagen,Golf,sport,39127,12288,Used,Individual Seller,90191
5436,2010,Jeep,Grand Cherokee,base,146111,12313,Used,Dealership,74818
5437,2004,Jeep,Wrangler,N/A,38723,21200,Used,Individual Seller,58177
5438,1999,BMW,3 Series,N/A,122244,16942,Used,Individual Seller,82744
5439,2013,Jeep,Grand Cherokee,base,105826,9795,Used,Individual Seller,23806
5440,1998,Buick,Regal,N/A,38604,20792,Used,Dealership,14237
5441,2008,Lexus,ES,base,50370,11920,Used,Individual Seller,56174
5442,2014,Dodge,Ram 1500,sport,68647,18177,Used,Dealership,32614
5443,2016,Kia,Sorento,sport,109742,17710,Used,Dealership,13590
5444,2006,Audi,Q7,base,99386,17295,Used,Individual Seller,73284
5445,2004,Volvo,S60,N/A,105924,9510,Used,Dealership,54134
5446,1996,Subaru,Outback,N/A,24968,32559,Used,Dealership,80695
5447,2020,Mercedes,S-Class,base,10186,33438,Certified,Dealership,64082
5448,2007,Dodge,Charger,base,118987,6069,Used,Individual Seller,41179
5449,1996,Nissan,Frontier,N/A,38090,25642,Used,Dealership,25975
5450,2000,BMW,5 Series,N/A,105954,9625,Used,Individual Seller,69071
5451,2009,Acura,TL,sport,87790,14630,Used,Dealership,12866
5452,2015,Volvo,S70,luxury,82178,17018,Used,Individual Seller,64354
